name,or_tools_cost
XML50_1122_15,1096894
XML50_1345_22,561939
XML50_3133_07,1255626
XML50_2355_07,628061
XML50_1342_03,1551326
XML50_3354_18,931854
XML50_2132_18,1141674
XML50_3253_05,1160286
XML50_1242_17,1261969
XML50_3166_06,605489
XML50_2352_26,790114
XML50_2135_11,676748
XML50_3353_11,1402478
XML50_3134_26,1087793
XML50_2135_05,669996
XML50_3353_05,1200571
XML50_3254_18,891372
XML50_1242_03,1089664
XML50_3166_12,685258
XML50_2252_26,683628
XML50_3253_11,1245050
XML50_1342_17,1112658
XML50_1125_20,668181
XML50_1221_17,1512829
XML50_2363_06,797997
XML50_2331_26,1627568
XML50_2156_11,623599
XML50_3262_25,1254767
XML50_1321_03,1592860
XML50_2151_18,1350763
XML50_2263_12,577296
XML50_1114_14,753898
XML50_1373_23,902200
XML50_2231_26,1499159
XML50_1321_17,1065757
XML50_1146_20,561841
XML50_2263_06,740909
XML50_2156_05,602505
XML50_1273_23,1068953
XML50_1113_09,1193612
XML50_3362_25,1639877
XML50_1221_03,1696684
XML50_2363_12,1018516
XML50_3265_10,644597
XML50_1141_01,2292555
XML50_1374_16,658725
XML50_1113_21,970139
XML50_2236_07,386629
XML50_3365_04,775187
XML50_1226_22,370059
XML50_1146_08,663481
XML50_3262_19,1899013
XML50_1274_02,779078
XML50_2151_24,1481297
XML50_2336_13,547077
XML50_1274_16,730404
XML50_2336_07,556734
XML50_3365_10,850628
XML50_1374_02,972524
XML50_3362_19,1429756
XML50_2236_13,387418
XML50_3265_04,816243
XML50_1141_15,1514684
XML50_1326_22,628734
XML50_2245_16,436964
XML50_3244_21,933989
XML50_3216_01,464846
XML50_1132_10,1307105
XML50_1355_27,704189
XML50_2345_02,639375
XML50_1135_19,663703
XML50_3123_02,1415415
XML50_3211_08,1948294
XML50_3316_15,692803
XML50_3171_22,2483000
XML50_3316_01,619692
XML50_1255_27,629532
XML50_2122_21,957760
XML50_2345_16,639297
XML50_3123_16,1122253
XML50_3344_21,1042592
XML50_3216_15,598863
XML50_1132_04,1238916
XML50_2245_02,445437
XML50_3311_08,2568882
XML50_3176_17,734321
XML50_3311_20,3119923
XML50_1252_06,1535426
XML50_3243_14,933917
XML50_2242_23,608382
XML50_2122_09,1054279
XML50_1352_12,1271586
XML50_1135_25,668082
XML50_3344_09,1006154
XML50_3211_20,2402635
XML50_1352_06,1307315
XML50_3176_03,704303
XML50_3244_09,616822
XML50_1252_12,714715
XML50_3343_14,1010420
XML50_3124_23,1060046
XML50_2342_23,926806
XML50_2125_14,628793
XML50_1323_06,928429
XML50_2261_17,883673
XML50_1371_26,1335008
XML50_1116_11,650868
XML50_1223_12,868426
XML50_3235_09,704266
XML50_1111_18,1590936
XML50_2361_03,1665832
XML50_2154_14,729695
XML50_2333_23,706913
XML50_3155_23,885997
XML50_3332_14,1562036
XML50_1271_26,2162372
XML50_1223_06,776896
XML50_2361_17,1174890
XML50_2233_23,586164
XML50_1116_05,676224
XML50_3232_14,1059827
XML50_3335_09,914116
XML50_1144_25,710652
XML50_1323_12,1161659
XML50_2261_03,1498683
XML50_2153_09,788440
XML50_1224_27,595649
XML50_1276_07,527443
XML50_3335_21,748424
XML50_3152_16,1788731
XML50_2334_16,697572
XML50_2153_21,814901
XML50_2266_22,439845
XML50_1143_04,928790
XML50_1111_24,1739148
XML50_1376_13,544430
XML50_2234_02,515524
XML50_1376_07,564981
XML50_3235_21,710630
XML50_2234_16,555227
XML50_1324_27,748631
XML50_1143_10,933080
XML50_1276_13,458123
XML50_3152_02,1395157
XML50_1144_19,746560
XML50_2334_02,690837
XML50_2366_22,571829
XML50_3121_07,3126127
XML50_3314_10,1008391
XML50_2172_10,1047687
XML50_2175_19,613662
XML50_3313_19,1120392
XML50_3246_24,579207
XML50_3214_04,876579
XML50_3214_10,655773
XML50_1162_21,1059288
XML50_3314_04,941295
XML50_2172_04,987998
XML50_3213_19,1131002
XML50_3346_24,652427
XML50_3121_13,2624732
XML50_3241_11,1831086
XML50_2212_06,692847
XML50_3341_05,2530877
XML50_2312_12,1151978
XML50_2175_25,645309
XML50_3246_18,444722
XML50_3313_25,1322976
XML50_3174_12,1032228
XML50_1162_09,1716859
XML50_2312_06,879694
XML50_3174_06,1092174
XML50_3126_26,715515
XML50_3341_11,2906036
XML50_2212_12,787944
XML50_3346_18,651926
XML50_3213_25,1001319
XML50_1165_14,685323
XML50_3241_05,2370969
XML50_3322_05,1431068
XML50_1261_23,1888146
XML50_2144_05,773443
XML50_2371_12,1291585
XML50_2116_25,578624
XML50_1233_03,983624
XML50_3225_18,609316
XML50_3222_11,1871902
XML50_2223_26,553808
XML50_2271_06,1074454
XML50_1154_20,782395
XML50_1333_17,904216
XML50_2143_18,926750
XML50_2271_12,1628443
XML50_3325_18,933411
XML50_1333_03,1164054
XML50_3222_05,1094402
XML50_1361_23,1788556
XML50_2371_06,1415424
XML50_1233_17,870732
XML50_3145_26,752070
XML50_3322_11,1344746
XML50_2144_11,705573
XML50_2323_26,720255
XML50_2116_19,574198
XML50_2224_13,383252
XML50_3225_24,667723
XML50_1366_02,601609
XML50_1334_22,680602
XML50_1153_15,1000990
XML50_2324_07,627391
XML50_3142_07,1433983
XML50_1266_16,467975
XML50_2111_10,1693438
XML50_1234_22,497207
XML50_2111_04,1617088
XML50_2324_13,696384
XML50_2143_24,904332
XML50_3325_24,813149
XML50_3142_13,1538455
XML50_1154_08,949095
XML50_1266_02,575771
XML50_1153_01,1075265
XML50_2224_07,530236
XML50_1366_16,560831
XML50_1172_24,1181364
XML50_1315_13,681462
XML50_2165_08,649476
XML50_2162_01,1015444
XML50_3356_21,644468
XML50_3131_16,2282207
XML50_1215_07,630381
XML50_3131_02,3142197
XML50_1215_13,490158
XML50_2162_15,978639
XML50_3163_22,1121290
XML50_3256_21,522274
XML50_1315_07,661069
XML50_3164_03,948594
XML50_1172_18,942535
XML50_3256_09,625539
XML50_3136_23,625280
XML50_3351_14,2712961
XML50_1312_26,1113923
XML50_1175_11,732367
XML50_3251_14,1841890
XML50_1175_05,618619
XML50_3356_09,654420
XML50_1212_26,1411021
XML50_3164_17,979557
XML50_2165_20,610366
XML50_3356_08,628502
XML50_1175_04,668176
XML50_3251_15,3448969
XML50_2165_21,745628
XML50_3164_16,1032162
XML50_1212_27,984921
XML50_3351_01,2780602
XML50_3351_15,2356123
XML50_3136_22,689622
XML50_3256_08,598244
XML50_1172_19,1119362
XML50_3164_02,912119
XML50_1175_10,682716
XML50_1312_27,1008087
XML50_3251_01,2152609
XML50_3163_23,1024435
XML50_2162_14,1041333
XML50_1215_12,542859
XML50_3131_03,2022465
XML50_1315_06,651349
XML50_3256_20,523712
XML50_2165_09,661219
XML50_1315_12,641327
XML50_1172_25,1131607
XML50_1215_06,427908
XML50_3131_17,2200296
XML50_3356_20,623178
XML50_1266_03,379617
XML50_1154_09,860490
XML50_3142_12,1885554
XML50_3325_25,879951
XML50_2143_25,812611
XML50_2324_12,658149
XML50_2111_05,1605869
XML50_1234_23,767607
XML50_1366_17,594780
XML50_2224_06,500782
XML50_2276_26,320361
XML50_1153_14,1020571
XML50_1334_23,888036
XML50_1366_03,635452
XML50_3225_25,566598
XML50_2224_12,500507
XML50_2116_18,553397
XML50_2376_26,566127
XML50_2111_11,1239680
XML50_1266_17,378140
XML50_3142_06,1611495
XML50_2324_06,626123
XML50_1361_22,1725407
XML50_3222_04,1765079
XML50_1333_02,883385
XML50_3325_19,771111
XML50_2271_13,1926310
XML50_2143_19,746278
XML50_2144_10,826301
XML50_3322_10,1597699
XML50_1233_16,631098
XML50_2371_07,1323601
XML50_3225_19,797919
XML50_1233_02,601027
XML50_2116_24,612086
XML50_2371_13,1149299
XML50_2144_04,705097
XML50_1261_22,1393626
XML50_3322_04,1590532
XML50_1333_16,836906
XML50_1154_21,770805
XML50_2271_07,1365744
XML50_3222_10,1384847
XML50_3341_10,2453883
XML50_3174_07,1121213
XML50_2312_07,957695
XML50_3241_04,2449788
XML50_1165_15,653212
XML50_3213_24,1086167
XML50_3346_19,621262
XML50_2212_13,764676
XML50_2212_07,1039977
XML50_3241_10,2495452
XML50_1165_01,701439
XML50_1162_08,1356530
XML50_3174_13,872793
XML50_3313_24,1262456
XML50_3246_19,479006
XML50_2175_24,694787
XML50_2312_13,950371
XML50_3341_04,2633347
XML50_1162_20,1057784
XML50_2215_26,490086
XML50_3214_11,864420
XML50_3121_12,2156173
XML50_3346_25,654369
XML50_3213_18,1113162
XML50_2172_05,943754
XML50_3314_05,945992
XML50_2315_26,596731
XML50_2172_11,920334
XML50_3314_11,918432
XML50_3173_26,1112470
XML50_3121_06,2175814
XML50_3214_05,962333
XML50_3246_25,510594
XML50_3313_18,1381924
XML50_2175_18,725475
XML50_1143_11,992127
XML50_1324_26,558737
XML50_2234_17,610223
XML50_3235_20,763869
XML50_1376_06,565894
XML50_2366_23,563050
XML50_2334_03,745825
XML50_1144_18,935073
XML50_3152_03,1758195
XML50_1276_12,399681
XML50_2153_20,805036
XML50_2334_17,681684
XML50_3152_17,1766025
XML50_3335_20,773736
XML50_1276_06,540368
XML50_1224_26,542890
XML50_2234_03,570352
XML50_1376_12,568208
XML50_1111_25,1777143
XML50_1143_05,1038652
XML50_2266_23,303496
XML50_2361_16,1542560
XML50_1223_07,856863
XML50_3332_01,1558462
XML50_1271_27,1449078
XML50_2154_01,716519
XML50_2153_08,800945
XML50_2261_02,852986
XML50_1323_13,878596
XML50_1144_24,841676
XML50_3335_08,794400
XML50_3232_15,1627642
XML50_1116_04,601770
XML50_2233_22,473604
XML50_3232_01,1901199
XML50_1116_10,589935
XML50_1371_27,2349915
XML50_2261_16,1415319
XML50_1323_07,1085695
XML50_3332_15,1416579
XML50_3155_22,845795
XML50_2333_22,825929
XML50_2154_15,772156
XML50_2361_02,1686789
XML50_1111_19,1491607
XML50_3235_08,715957
XML50_1223_13,789652
XML50_3243_01,1301585
XML50_1352_07,1000735
XML50_3211_21,2041892
XML50_2125_15,602864
XML50_2342_22,977338
XML50_3124_22,1017545
XML50_3343_15,1183155
XML50_1252_13,892531
XML50_3244_08,782294
XML50_3176_02,713191
XML50_1252_07,1174810
XML50_3311_21,2156894
XML50_3176_16,614619
XML50_2125_01,665207
XML50_3343_01,1345670
XML50_3344_08,860132
XML50_1135_24,617560
XML50_1352_13,1543610
XML50_2122_08,901856
XML50_2242_22,804831
XML50_3243_15,752067
XML50_3344_20,1029571
XML50_3123_17,1154205
XML50_2345_17,595325
XML50_2122_20,1118334
XML50_1255_26,686395
XML50_3311_09,2662528
XML50_2245_03,432959
XML50_1132_05,1083305
XML50_3216_14,571300
XML50_1355_26,669941
XML50_1132_11,1313953
XML50_3244_20,716291
XML50_2245_17,601062
XML50_3171_23,3259013
XML50_3316_14,630293
XML50_3211_09,2697047
XML50_3123_03,1328126
XML50_1135_18,709305
XML50_2345_03,607148
XML50_3365_11,743445
XML50_2364_26,667891
XML50_2336_06,583260
XML50_1274_17,472627
XML50_1326_23,640431
XML50_1141_14,1218837
XML50_3265_05,588917
XML50_2236_12,365408
XML50_3362_18,1479908
XML50_1374_03,712735
XML50_2236_06,428363
XML50_1113_20,968222
XML50_1374_17,779672
XML50_3265_11,506766
XML50_2264_26,546452
XML50_2336_12,563532
XML50_2151_25,1358726
XML50_1274_03,692981
XML50_3262_18,1881566
XML50_1146_09,635150
XML50_1226_23,335947
XML50_3365_05,628448
XML50_2263_07,691847
XML50_1146_21,619933
XML50_1321_16,1410486
XML50_1114_01,704830
XML50_2363_13,833902
XML50_1221_02,1493093
XML50_3362_24,1473032
XML50_1113_08,1274854
XML50_1273_22,587345
XML50_2156_04,617382
XML50_2156_10,630542
XML50_2363_07,770348
XML50_1221_16,1021713
XML50_1373_22,952530
XML50_1114_15,763002
XML50_2263_13,799947
XML50_2151_19,1458839
XML50_1321_02,1518515
XML50_3262_24,1073984
XML50_3166_13,722999
XML50_1242_02,1385697
XML50_3254_19,732225
XML50_3353_04,1100920
XML50_2135_04,683147
XML50_1125_21,684328
XML50_1342_16,771244
XML50_3253_10,1355400
XML50_3253_04,982347
XML50_2132_19,922782
XML50_3354_19,979911
XML50_1342_02,1381170
XML50_3353_10,1094125
XML50_2135_10,667557
XML50_3166_07,653657
XML50_1242_16,1837403
XML50_1345_23,723794
XML50_1122_14,1366959
XML50_2255_12,483154
XML50_3254_25,826777
XML50_3161_26,2893340
XML50_2355_06,572750
XML50_3133_06,1298310
XML50_2355_12,584644
XML50_2132_25,1132954
XML50_3354_25,1002917
XML50_3133_12,1098359
XML50_1125_09,828670
XML50_1245_23,581831
XML50_2255_06,364605
XML50_3372_09,1715836
XML50_1364_12,666045
XML50_2114_09,703063
XML50_2226_03,314616
XML50_2274_23,614858
XML50_3275_14,682154
XML50_1151_05,1456577
XML50_1264_06,596595
XML50_2326_17,575735
XML50_2141_20,1416910
XML50_1236_26,338731
XML50_2113_14,776134
XML50_2374_23,653097
XML50_3112_23,1605225
XML50_3375_14,816695
XML50_1156_18,657841
XML50_1264_12,760604
XML50_3272_09,1968578
XML50_2326_03,606142
XML50_1336_26,570988
XML50_1151_11,1610640
XML50_1364_06,759745
XML50_2226_17,404499
XML50_2146_15,538630
XML50_2321_22,1743279
XML50_3115_02,823862
XML50_1231_13,1065168
XML50_2373_02,715413
XML50_1363_27,919809
XML50_3272_21,1470923
XML50_1331_07,1746113
XML50_2273_16,473658
XML50_1156_24,606666
XML50_1331_13,2325913
XML50_2141_08,1241953
XML50_2273_02,693611
XML50_2221_22,975261
XML50_3372_21,1446184
XML50_3115_16,867061
XML50_1231_07,1191722
XML50_2373_16,801418
XML50_2114_21,723632
XML50_2146_01,613476
XML50_1263_27,1044508
XML50_2273_14,654946
XML50_3272_23,1145458
XML50_1331_05,2212751
XML50_1236_18,364764
XML50_1363_25,735644
XML50_3112_09,1885148
XML50_2374_09,735855
XML50_1231_11,1494156
XML50_2321_20,1195828
XML50_2146_17,569767
XML50_1336_18,520014
XML50_1263_25,781733
XML50_2274_09,394044
XML50_2146_03,558348
XML50_2114_23,757765
XML50_2373_14,814925
XML50_3115_14,789779
XML50_3372_23,1592241
XML50_1231_05,2130955
XML50_2221_20,1154668
XML50_1331_11,1271323
XML50_1156_26,600601
XML50_1363_19,847621
XML50_3375_02,774114
XML50_1236_24,535310
XML50_2221_08,1530562
XML50_2113_02,881245
XML50_2141_22,1665123
XML50_2326_15,577069
XML50_1264_04,730145
XML50_3275_16,850855
XML50_1151_07,2806716
XML50_2274_21,678730
XML50_2226_01,358555
XML50_1364_10,796772
XML50_2226_15,294312
XML50_1364_04,785262
XML50_3275_02,521247
XML50_1263_19,563682
XML50_1151_13,1535777
XML50_1336_24,615261
XML50_2321_08,1581232
XML50_2326_01,621990
XML50_1264_10,677039
XML50_3375_16,701606
XML50_3112_21,1446893
XML50_2374_21,664011
XML50_2113_16,769546
XML50_3133_04,1361916
XML50_2355_04,606213
XML50_2252_19,992368
XML50_3161_24,2360720
XML50_2255_10,381527
XML50_1122_16,1369951
XML50_1345_21,672630
XML50_2352_19,1018800
XML50_1122_02,1489412
XML50_3134_19,916708
XML50_2255_04,455456
XML50_1245_21,586181
XML50_3133_10,1349502
XML50_2132_27,992604
XML50_2355_10,590896
XML50_2252_25,924332
XML50_3253_12,861714
XML50_1245_09,448554
XML50_3161_18,3114651
XML50_1342_14,925455
XML50_1125_23,653090
XML50_2135_06,652962
XML50_3353_06,998633
XML50_3166_11,684339
XML50_3166_05,647629
XML50_1242_14,1076990
XML50_2352_25,945306
XML50_2135_12,697271
XML50_1345_09,611100
XML50_3353_12,1086014
XML50_3134_25,1016227
XML50_3253_06,985310
XML50_2156_06,580048
XML50_1273_20,930330
XML50_3362_26,1222230
XML50_2363_11,843046
XML50_2231_25,1355499
XML50_2364_18,700467
XML50_1114_03,761268
XML50_1226_09,430925
XML50_1321_14,1346659
XML50_1146_23,681993
XML50_2263_05,512798
XML50_3262_26,1365124
XML50_2263_11,641490
XML50_1114_17,821143
XML50_1373_20,925803
XML50_1221_14,1426431
XML50_2363_05,726100
XML50_2331_25,1365262
XML50_2156_12,609142
XML50_2264_18,608472
XML50_1326_09,622750
XML50_1374_01,750759
XML50_2236_10,439101
XML50_1141_16,1795537
XML50_1326_21,535313
XML50_3265_07,650433
XML50_1274_15,476194
XML50_2336_04,580493
XML50_2364_24,628157
XML50_2231_19,1286708
XML50_1373_08,827248
XML50_3365_13,731588
XML50_1226_21,373398
XML50_3365_07,726635
XML50_1274_01,626938
XML50_2151_27,1619524
XML50_2336_10,535572
XML50_2264_24,634834
XML50_2331_19,1118674
XML50_1141_02,1936865
XML50_3265_13,635292
XML50_1273_08,847802
XML50_1374_15,710610
XML50_1113_22,985791
XML50_2236_04,473467
XML50_1132_07,1236629
XML50_3216_16,618720
XML50_2245_01,473997
XML50_1255_24,408372
XML50_3316_02,682593
XML50_2242_08,828289
XML50_2122_22,921091
XML50_2345_15,652984
XML50_3123_15,1363124
XML50_3344_22,962278
XML50_2345_01,640833
XML50_3123_01,1019544
XML50_3316_16,606259
XML50_3171_21,2487619
XML50_2245_15,490759
XML50_3244_22,799168
XML50_1132_13,1787891
XML50_1355_24,639689
XML50_3124_08,1093310
XML50_3216_02,473675
XML50_2342_08,1060502
XML50_1252_11,1157896
XML50_3343_17,1118743
XML50_3124_20,1049770
XML50_2342_20,1028924
XML50_2125_17,657014
XML50_1352_05,1071413
XML50_3211_23,2843641
XML50_3171_09,2185501
XML50_3243_03,1189981
XML50_1255_18,419135
XML50_3243_17,1416304
XML50_2242_20,1014568
XML50_1352_11,1236543
XML50_1135_26,749810
XML50_1355_18,638338
XML50_3343_03,1309180
XML50_2125_03,677441
XML50_1252_05,1359134
XML50_3176_14,691537
XML50_3311_23,2489671
XML50_2233_20,483136
XML50_3232_17,1997565
XML50_1116_06,594175
XML50_1144_26,838361
XML50_1323_11,955463
XML50_2266_09,373639
XML50_2154_03,710882
XML50_3332_03,1468417
XML50_1324_18,829681
XML50_1271_25,1099393
XML50_1223_05,950265
XML50_2361_14,1201416
XML50_1223_11,907270
XML50_2154_17,717366
XML50_2333_20,862205
XML50_3155_20,831400
XML50_3332_17,1419035
XML50_1323_05,805650
XML50_2261_14,1566349
XML50_2366_09,619582
XML50_1224_18,269523
XML50_3232_03,1648103
XML50_1371_25,1985375
XML50_1116_12,616834
XML50_3152_01,1796038
XML50_1276_10,303517
XML50_2334_01,752893
XML50_2366_21,582161
XML50_3235_22,722334
XML50_1376_04,576269
XML50_2234_15,622656
XML50_2333_08,784121
XML50_1271_19,1249064
XML50_3155_08,829094
XML50_1324_24,682971
XML50_1143_13,1141502
XML50_2266_21,406902
XML50_1143_07,1108096
XML50_1111_27,1886737
XML50_1376_10,561466
XML50_2234_01,497304
XML50_2233_08,733999
XML50_1371_19,2096654
XML50_1224_24,695278
XML50_3335_22,876085
XML50_3152_15,1961195
XML50_1276_04,428102
XML50_2334_15,745929
XML50_2153_22,904292
XML50_3314_07,835642
XML50_2172_07,1301171
XML50_3121_10,2235641
XML50_3214_13,580724
XML50_3126_19,628139
XML50_2215_24,392794
XML50_1162_22,1382181
XML50_3214_07,758941
XML50_3121_04,2511735
XML50_3173_24,1143898
XML50_3314_13,975216
XML50_2172_13,959888
XML50_2315_24,599119
XML50_2212_11,876611
XML50_3213_26,968244
XML50_3241_06,1674986
XML50_1165_17,687451
XML50_2312_05,1061279
XML50_3174_05,918843
XML50_3126_25,695661
XML50_3341_12,2868359
XML50_2215_18,552365
XML50_3341_06,2022641
XML50_2312_11,1092065
XML50_2175_26,649166
XML50_3313_26,1043645
XML50_3174_11,980164
XML50_3241_12,2346964
XML50_3173_18,1176891
XML50_1165_03,712037
XML50_2315_18,630553
XML50_2212_05,778138
XML50_2371_05,1643512
XML50_1233_14,871164
XML50_3145_25,856754
XML50_3322_12,1985853
XML50_1334_09,734077
XML50_2144_12,728210
XML50_2323_25,744082
XML50_2276_18,344160
XML50_2271_11,1195598
XML50_1361_20,1770723
XML50_3222_06,1408298
XML50_1234_09,583234
XML50_3222_12,1408499
XML50_2223_25,678895
XML50_2376_18,552842
XML50_2271_05,1158384
XML50_1154_23,750237
XML50_1333_14,1360297
XML50_1261_20,1140091
XML50_3322_06,1423142
XML50_2144_06,716126
XML50_2371_11,1398601
XML50_2116_26,593108
XML50_3145_19,867339
XML50_1153_02,881132
XML50_1261_08,1587568
XML50_2276_24,367330
XML50_2323_19,830207
XML50_2224_04,466879
XML50_1366_15,588339
XML50_1234_21,641018
XML50_2111_07,1398204
XML50_2324_10,632393
XML50_2143_27,859480
XML50_1266_01,435008
XML50_3142_10,1577918
XML50_2324_04,674378
XML50_1266_15,384339
XML50_3142_04,2015848
XML50_1361_08,2555991
XML50_2111_13,1321731
XML50_2376_24,573635
XML50_2223_19,674095
XML50_2224_10,515373
XML50_1366_01,613038
XML50_1334_21,706334
XML50_1153_16,890237
XML50_1315_04,685598
XML50_3256_22,619985
XML50_3136_08,693887
XML50_1212_19,880231
XML50_1215_10,606823
XML50_3131_01,2482539
XML50_2162_16,1065799
XML50_3163_21,1258855
XML50_2162_02,1277521
XML50_1312_19,1474559
XML50_1215_04,469775
XML50_3356_22,691797
XML50_3131_15,2261004
XML50_1172_27,878540
XML50_1315_10,660418
XML50_1212_25,1341709
XML50_3351_03,2081341
XML50_3164_14,905614
XML50_2165_23,620560
XML50_1175_06,734167
XML50_3251_17,2585841
XML50_3163_09,1234099
XML50_1312_25,1221486
XML50_1175_12,650862
XML50_3251_03,1900031
XML50_3136_20,716441
XML50_3351_17,2320980
XML50_3251_02,2153326
XML50_1175_13,671115
XML50_1312_24,1141944
XML50_3163_08,1296182
XML50_3351_16,2093276
XML50_3136_21,746599
XML50_3164_01,1144794
XML50_2165_22,624496
XML50_3164_15,1016938
XML50_3351_02,2185748
XML50_1212_24,1033943
XML50_3251_16,2422355
XML50_1175_07,665591
XML50_3131_14,2075405
XML50_3356_23,680617
XML50_1215_05,342485
XML50_1312_18,1111434
XML50_2162_03,1017895
XML50_1315_11,673264
XML50_1172_26,1320672
XML50_1212_18,1360678
XML50_3136_09,648370
XML50_3256_23,555206
XML50_1315_05,666123
XML50_3163_20,1167790
XML50_2162_17,841964
XML50_1215_11,572636
XML50_2223_18,748282
XML50_2376_25,544841
XML50_2111_12,1653546
XML50_1361_09,2349198
XML50_3142_05,1931225
XML50_1266_14,452954
XML50_2324_05,720217
XML50_1153_17,786291
XML50_1334_20,822020
XML50_3225_26,580580
XML50_2224_11,678789
XML50_1366_14,579307
XML50_2224_05,560975
XML50_2323_18,813016
XML50_2276_25,320489
XML50_1261_09,1284932
XML50_1153_03,1052518
XML50_3145_18,739344
XML50_3142_11,1700106
XML50_3325_26,823471
XML50_2143_26,843336
XML50_2324_11,644523
XML50_2111_06,1474728
XML50_1234_20,736847
XML50_1333_15,840101
XML50_1154_22,795153
XML50_2271_04,1656763
XML50_2376_19,597315
XML50_2223_24,600002
XML50_3222_13,1284798
XML50_1234_08,628834
XML50_1233_01,871627
XML50_2116_27,600099
XML50_2371_10,1130536
XML50_2144_07,689316
XML50_3322_07,1421867
XML50_1261_21,1062133
XML50_2276_19,369788
XML50_2323_24,777150
XML50_2144_13,714655
XML50_1334_08,808175
XML50_3322_13,1504948
XML50_3145_24,809192
XML50_1233_15,802647
XML50_2371_04,1434098
XML50_3222_07,1559224
XML50_1361_21,1959786
XML50_1333_01,838812
XML50_2271_10,1309500
XML50_3174_10,836137
XML50_2175_27,645242
XML50_2312_10,871451
XML50_3341_07,2179760
XML50_2212_04,913471
XML50_2315_19,615641
XML50_1165_02,691250
XML50_3173_19,1117948
XML50_3241_13,2325896
XML50_1165_16,827379
XML50_3241_07,2053615
XML50_2212_10,884570
XML50_2215_19,464930
XML50_3341_13,2315192
XML50_3126_24,694598
XML50_3174_04,1124999
XML50_2312_04,934604
XML50_3214_06,711950
XML50_3246_26,505568
XML50_2315_25,564674
XML50_2172_12,921815
XML50_3314_12,818917
XML50_3173_25,1195531
XML50_3121_05,2407076
XML50_3121_11,2677141
XML50_3346_26,599747
XML50_2172_06,1107344
XML50_3314_06,1035768
XML50_1162_23,1774784
XML50_2215_25,431644
XML50_3126_18,697192
XML50_3214_12,899746
XML50_1376_11,483684
XML50_1111_26,1431109
XML50_1143_06,899422
XML50_2266_20,335736
XML50_2153_23,818832
XML50_2334_14,755760
XML50_1276_05,415376
XML50_3152_14,1689806
XML50_3335_23,812397
XML50_1224_25,783862
XML50_1371_18,2883710
XML50_2233_09,586537
XML50_2366_20,554525
XML50_1276_11,473638
XML50_1143_12,855598
XML50_1324_25,792917
XML50_3155_09,848571
XML50_1271_18,2398103
XML50_2333_09,796034
XML50_2234_14,538785
XML50_1376_05,596779
XML50_3235_23,631442
XML50_3332_16,1931480
XML50_3155_21,841666
XML50_2333_21,749749
XML50_2154_16,791603
XML50_2361_01,1957430
XML50_1223_10,646967
XML50_1116_13,653349
XML50_1371_24,2436333
XML50_3232_02,1375699
XML50_1224_19,630013
XML50_2366_08,611298
XML50_2261_15,1200824
XML50_1323_04,766822
XML50_2261_01,1021486
XML50_1323_10,989835
XML50_1144_27,758619
XML50_1116_07,595463
XML50_3232_16,1688907
XML50_2233_21,554521
XML50_2361_15,1184489
XML50_1223_04,974105
XML50_1271_24,1828741
XML50_1324_19,664743
XML50_3332_02,2074441
XML50_2154_02,724562
XML50_2266_08,414511
XML50_1135_27,733576
XML50_1352_10,1110471
XML50_2242_21,609877
XML50_3243_16,1179931
XML50_3311_22,2555599
XML50_3176_15,695377
XML50_1252_04,1234630
XML50_2125_02,648514
XML50_3343_02,1193413
XML50_1355_19,601484
XML50_2125_16,654715
XML50_2342_21,846910
XML50_3124_21,957355
XML50_3343_16,1377528
XML50_3176_01,695643
XML50_1252_10,950728
XML50_1255_19,645078
XML50_3243_02,1257602
XML50_3171_08,2729439
XML50_3211_22,2137481
XML50_1352_04,1073310
XML50_3171_20,2917732
XML50_3316_17,601572
XML50_2342_09,1199835
XML50_3216_03,540608
XML50_3124_09,1024128
XML50_1355_25,687249
XML50_1132_12,1033596
XML50_3244_23,660251
XML50_2245_14,443949
XML50_3216_17,520265
XML50_1132_06,1239640
XML50_3344_23,1016918
XML50_3123_14,1273918
XML50_2345_14,628737
XML50_2122_23,1287773
XML50_2242_09,973296
XML50_3316_03,667914
XML50_1255_25,644145
XML50_2336_11,569464
XML50_2151_26,1237565
XML50_3365_06,760139
XML50_1226_20,505077
XML50_2236_05,393190
XML50_1113_23,1068773
XML50_1374_14,852047
XML50_1273_09,794076
XML50_3265_12,740562
XML50_1141_03,1819123
XML50_2331_18,1554664
XML50_2264_25,487618
XML50_3265_06,550515
XML50_1326_20,542997
XML50_1141_17,2196760
XML50_2236_11,459659
XML50_3365_12,778217
XML50_1373_09,1044560
XML50_2231_18,848373
XML50_2364_25,637352
XML50_2336_05,577947
XML50_1274_14,740439
XML50_1373_21,812720
XML50_1114_16,883872
XML50_2263_10,734271
XML50_1321_01,1518776
XML50_1326_08,561579
XML50_2264_19,603736
XML50_2156_13,569181
XML50_2331_24,1663375
XML50_2363_04,782447
XML50_1221_15,2094688
XML50_2363_10,681728
XML50_1221_01,1466972
XML50_1273_21,760219
XML50_2156_07,632114
XML50_2263_04,613585
XML50_1146_22,650483
XML50_1321_15,1335358
XML50_1226_08,370314
XML50_1114_02,813772
XML50_2364_19,744279
XML50_2231_24,1353757
XML50_3134_24,1049675
XML50_3353_13,1097042
XML50_1345_08,654654
XML50_2135_13,622231
XML50_2352_24,816187
XML50_1242_15,1206940
XML50_3166_04,729032
XML50_3253_07,1330772
XML50_1342_01,1458616
XML50_1125_22,710774
XML50_1342_15,1127302
XML50_3161_19,2823681
XML50_1245_08,623221
XML50_3253_13,1270731
