name,or_tools_cost
XML100_3222_05,2010753
XML100_1361_23,4051647
XML100_3142_07,2766656
XML100_1266_16,805462
XML100_2324_07,1039576
XML100_2111_10,3067461
XML100_3225_24,1176605
XML100_1366_02,867744
XML100_2116_19,850445
XML100_2224_13,702622
XML100_1334_22,1241549
XML100_1153_15,1696347
XML100_1153_01,1987349
XML100_1366_16,949381
XML100_2224_07,889887
XML100_2111_04,3053309
XML100_1234_22,823511
XML100_3325_24,1268909
XML100_3142_13,2633104
XML100_1154_08,1639158
XML100_1266_02,942594
XML100_2324_13,1125244
XML100_2143_24,1504564
XML100_3313_19,2124219
XML100_3246_24,876176
XML100_2175_19,921789
XML100_3214_04,1733533
XML100_3121_07,5788923
XML100_2172_10,1918134
XML100_3314_10,1781267
XML100_2172_04,1835092
XML100_3314_04,1652155
XML100_3213_19,2237264
XML100_3346_24,1089137
XML100_3121_13,4549191
XML100_3214_10,1153063
XML100_1162_21,2076167
XML100_3341_05,5542846
XML100_3246_18,728066
XML100_3313_25,2029146
XML100_3174_12,1913548
XML100_1162_09,3323557
XML100_2312_12,2029693
XML100_2175_25,1155381
XML100_3241_11,3488544
XML100_2212_06,1297815
XML100_3346_18,1090770
XML100_3213_25,1895616
XML100_2212_12,1473154
XML100_1165_14,1086371
XML100_3241_05,4693183
XML100_3174_06,1819275
XML100_2312_06,1723323
XML100_3126_26,1062240
XML100_3341_11,5679369
XML100_2361_03,2757435
XML100_1223_12,1683001
XML100_3235_09,1142097
XML100_1111_18,3071078
XML100_3155_23,1506366
XML100_3332_14,2328475
XML100_2154_14,1243518
XML100_2333_23,1260495
XML100_2261_17,1624240
XML100_1323_06,1398088
XML100_1371_26,3138257
XML100_1116_11,959126
XML100_1116_05,1080282
XML100_3232_14,1844947
XML100_2233_23,1069826
XML100_2261_03,2855450
XML100_2153_09,1352213
XML100_3335_09,1311011
XML100_1144_25,1325421
XML100_1323_12,2048512
XML100_1271_26,3618192
XML100_2361_17,2940853
XML100_1223_06,1474832
XML100_1143_04,1634501
XML100_2266_22,749973
XML100_2234_02,914073
XML100_1111_24,3171553
XML100_1376_13,769396
XML100_1224_27,1154040
XML100_2334_16,1073735
XML100_2153_21,1293631
XML100_1276_07,869456
XML100_3335_21,1489078
XML100_3152_16,3246759
XML100_2334_02,1182745
XML100_1276_13,702746
XML100_3152_02,2592207
XML100_1144_19,1331500
XML100_2366_22,840017
XML100_2234_16,979940
XML100_1376_07,903362
XML100_3235_21,1144403
XML100_1324_27,1239128
XML100_1143_10,1500760
XML100_1135_19,1015183
XML100_3123_02,2452571
XML100_3211_08,3790797
XML100_2345_02,1022505
XML100_3316_15,983381
XML100_3171_22,4797019
XML100_3244_21,1618787
XML100_2245_16,720885
XML100_3216_01,747770
XML100_1132_10,2323619
XML100_1355_27,1048314
XML100_3216_15,908646
XML100_1132_04,2228552
XML100_3311_08,5104331
XML100_2245_02,768194
XML100_3316_01,963313
XML100_1255_27,1122086
XML100_3123_16,2204430
XML100_3344_21,1784519
XML100_2122_21,1753095
XML100_2345_16,947683
XML100_2242_23,1059669
XML100_3243_14,1800834
XML100_1352_12,2085592
XML100_1135_25,992412
XML100_3344_09,1743419
XML100_2122_09,1901490
XML100_3176_17,1016989
XML100_3311_20,6058275
XML100_1252_06,2945435
XML100_3176_03,1136888
XML100_3244_09,1256766
XML100_1252_12,1278747
XML100_2342_23,1750967
XML100_2125_14,936196
XML100_3343_14,2142981
XML100_3124_23,1840066
XML100_3211_20,4556497
XML100_1352_06,2630870
XML100_2151_18,2683330
XML100_2263_12,1013569
XML100_3262_25,2369249
XML100_1321_03,2942033
XML100_1114_14,1230790
XML100_1373_23,1369858
XML100_2363_06,1510221
XML100_1221_17,2870695
XML100_2331_26,2799396
XML100_2156_11,897363
XML100_1273_23,2041464
XML100_2156_05,893431
XML100_2363_12,1600008
XML100_1113_09,2114862
XML100_3362_25,2251590
XML100_1221_03,3085458
XML100_2231_26,2832698
XML100_2263_06,1359272
XML100_1321_17,2067805
XML100_1146_20,878809
XML100_3365_04,1487660
XML100_1226_22,580109
XML100_2151_24,2817675
XML100_2336_13,779746
XML100_1146_08,983195
XML100_3262_19,3599459
XML100_1274_02,1473932
XML100_3265_10,1069491
XML100_1141_01,4360319
XML100_2236_07,619760
XML100_1374_16,1305015
XML100_1113_21,1614755
XML100_2236_13,576880
XML100_1374_02,1308232
XML100_3362_19,2548849
XML100_3265_04,1362701
XML100_1141_15,2986286
XML100_1326_22,917389
XML100_2336_07,846343
XML100_1274_16,1269525
XML100_3365_10,1768853
XML100_1122_01,2570648
XML100_2255_07,855448
XML100_1245_22,707236
XML100_2132_24,1689049
XML100_2355_13,1017924
XML100_1125_08,1272541
XML100_3133_13,2566385
XML100_3354_24,1855952
XML100_2355_07,962187
XML100_3133_07,2264927
XML100_2255_13,567037
XML100_3254_24,1723311
XML100_1122_15,2226670
XML100_1345_22,938426
XML100_1242_17,2404510
XML100_3166_06,1025225
XML100_3353_11,1847064
XML100_3134_26,1881344
XML100_2352_26,1489928
XML100_2135_11,1003144
XML100_2132_18,2072479
XML100_1342_03,3098839
XML100_3354_18,1590294
XML100_3253_05,2161064
XML100_3253_11,2294100
XML100_2252_26,1312279
XML100_1342_17,1783878
XML100_1125_20,1103595
XML100_3353_05,2233818
XML100_2135_05,955316
XML100_3254_18,1494880
XML100_1242_03,1923617
XML100_3166_12,942706
XML100_1263_26,1287456
XML100_1231_06,2627530
XML100_3115_17,1356667
XML100_3372_20,2846038
XML100_2114_20,1091619
XML100_2373_17,1306376
XML100_2221_23,2941783
XML100_1331_12,3025203
XML100_1156_25,900859
XML100_2273_03,1219367
XML100_2141_09,2482623
XML100_1331_06,2985951
XML100_3272_20,2621341
XML100_2273_17,1063651
XML100_1363_26,2320772
XML100_1231_12,3785279
XML100_3115_03,1297652
XML100_2373_03,1566573
XML100_2321_23,2524302
XML100_2146_14,894730
XML100_1364_07,1346719
XML100_2226_16,550879
XML100_1151_10,3029107
XML100_1336_27,852636
XML100_3275_01,1278051
XML100_3272_08,4005356
XML100_1264_13,1405787
XML100_1156_19,933843
XML100_2326_02,852487
XML100_2374_22,1157530
XML100_2113_15,1567505
XML100_3375_15,1272012
XML100_3112_22,3081839
XML100_2113_01,1378842
XML100_1236_27,479910
XML100_3375_01,1192467
XML100_1264_07,1039170
XML100_2141_21,2638658
XML100_2326_16,894227
XML100_2274_22,827278
XML100_1151_04,3160811
XML100_3275_15,1286580
XML100_1364_13,1181281
XML100_3372_08,2500469
XML100_2226_02,656469
XML100_2114_08,1136271
XML100_2373_26,1599111
XML100_2114_11,1225172
XML100_3372_11,2742928
XML100_3115_26,1238450
XML100_1263_17,1985896
XML100_2321_06,2372717
XML100_3272_05,2465436
XML100_1156_14,905519
XML100_1331_23,3838341
XML100_3375_18,1249516
XML100_1363_03,1452365
XML100_2113_18,1525957
XML100_2221_12,1852616
XML100_1363_17,1427877
XML100_2221_06,2548025
XML100_2273_26,1042079
XML100_3272_11,3296933
XML100_1151_09,3254219
XML100_1263_03,2222039
XML100_3275_18,977951
XML100_2146_25,923241
XML100_2321_12,2753139
XML100_2114_05,1138027
XML100_3372_05,2808389
XML100_1231_23,4233542
XML100_1336_16,959963
XML100_1151_21,2564650
XML100_2274_07,979236
XML100_3112_13,3048793
XML100_3375_24,1287037
XML100_1236_02,728115
XML100_2113_24,1427369
XML100_2374_13,1103283
XML100_2141_04,2872386
XML100_1264_22,1346426
XML100_2141_10,2521277
XML100_3112_07,3530368
XML100_1236_16,794267
XML100_2374_07,1208495
XML100_1364_22,1572218
XML100_3275_24,1175886
XML100_1336_02,873722
XML100_2146_19,1039804
XML100_2274_13,943161
XML100_3254_01,1773993
XML100_1345_07,1094848
XML100_3354_15,1634264
XML100_3133_22,1903914
XML100_2355_22,965073
XML100_2132_15,1752833
XML100_3161_02,5157299
XML100_1245_13,573606
XML100_3253_08,2673530
XML100_3161_16,5380605
XML100_1245_07,951245
XML100_3354_01,1776169
XML100_2132_01,1859726
XML100_2135_08,1126319
XML100_3353_08,1990282
XML100_1345_13,1027262
XML100_1122_24,2562091
XML100_3254_15,1641651
XML100_2255_22,803182
XML100_2135_20,1023764
XML100_2352_17,2064815
XML100_3134_17,1802481
XML100_3353_20,2339192
XML100_1242_26,2109899
XML100_2252_03,1728232
XML100_1125_05,976402
XML100_1125_11,1271899
XML100_1342_26,2197262
XML100_2252_17,1774226
XML100_3253_20,1787309
XML100_3166_23,1048285
XML100_2352_03,1660168
XML100_3134_03,1931881
XML100_1122_18,2284132
XML100_2231_03,2296843
XML100_3365_09,1596844
XML100_1373_12,2042660
XML100_1114_25,1563990
XML100_1146_05,976005
XML100_3262_14,3411507
XML100_2263_23,1059106
XML100_2156_20,897004
XML100_2331_17,2032935
XML100_1273_06,1099155
XML100_1221_26,2835563
XML100_3362_14,3573970
XML100_2363_23,1100795
XML100_2331_03,1997483
XML100_1273_12,1744483
XML100_3265_09,815107
XML100_1141_18,2941059
XML100_1146_11,1018728
XML100_1321_26,3242354
XML100_2231_17,2842497
XML100_1373_06,1511660
XML100_2336_22,823420
XML100_2151_15,2773654
XML100_2364_02,1091443
XML100_1226_13,521341
XML100_1114_19,1564248
XML100_1113_10,1616034
XML100_1374_27,1502810
XML100_2264_16,930086
XML100_1326_07,766571
XML100_3265_21,1181728
XML100_2264_02,1089406
XML100_2156_08,852365
XML100_1326_13,902201
XML100_1141_24,2954316
XML100_1113_04,1811726
XML100_2236_22,534997
XML100_2364_16,1064354
XML100_1226_07,800833
XML100_3365_21,1160844
XML100_1274_27,1316525
XML100_2151_01,3059369
XML100_1255_02,921136
XML100_3243_19,1449036
XML100_3171_13,4208394
XML100_3316_24,957679
XML100_2122_04,1578400
XML100_3344_04,1808084
XML100_1355_16,998621
XML100_1132_21,2176568
XML100_3244_10,1434618
XML100_3244_04,1024709
XML100_3343_19,2090617
XML100_1355_02,1051100
XML100_3216_24,777657
XML100_2125_19,1229651
XML100_2122_10,1794873
XML100_3344_10,1433018
XML100_1255_16,779224
XML100_3171_07,6825561
XML100_1135_14,965662
XML100_1352_23,2436803
XML100_3211_05,4502065
XML100_3316_18,888889
XML100_3243_25,1950981
XML100_2242_12,1577735
XML100_3311_11,3654691
XML100_3176_26,1024997
XML100_3124_06,1867780
XML100_2342_06,2484057
XML100_3216_18,662185
XML100_3124_12,1580106
XML100_3343_25,2089519
XML100_1132_09,2746293
XML100_2125_25,974167
XML100_2342_12,1970793
XML100_1252_23,1518186
XML100_3311_05,4098771
XML100_2242_06,1421009
XML100_3211_11,5019698
XML100_2333_12,1169534
XML100_2154_25,1066439
XML100_1143_09,1945902
XML100_3332_25,1970449
XML100_3155_12,1274914
XML100_1271_03,2851516
XML100_1223_23,926721
XML100_2233_06,914673
XML100_1116_20,954383
XML100_1371_17,5772819
XML100_2261_26,2904536
XML100_1323_23,1636176
XML100_1144_14,1644304
XML100_2233_12,1311705
XML100_3232_25,2155745
XML100_1371_03,4638603
XML100_2361_26,3109045
XML100_2333_06,1503200
XML100_3155_06,1294284
XML100_1271_17,2171633
XML100_3235_04,1001831
XML100_1376_22,802150
XML100_1111_15,4679259
XML100_2154_19,1138717
XML100_2266_13,522626
XML100_1324_02,1298764
XML100_3332_19,2835294
XML100_3335_10,1558088
XML100_2153_10,1280514
XML100_2366_07,772904
XML100_1224_16,1083542
XML100_2366_13,809450
XML100_1116_08,990765
XML100_3232_19,3247869
XML100_1224_02,992946
XML100_3335_04,1356024
XML100_1276_22,483534
XML100_2153_04,1276090
XML100_2266_07,639745
XML100_1143_21,1720764
XML100_1324_16,1254614
XML100_3235_10,829801
XML100_1111_01,2963144
XML100_3341_08,4169848
XML100_2215_02,822698
XML100_3246_15,812203
XML100_1162_04,2043007
XML100_3314_21,1550449
XML100_3173_16,2179531
XML100_2315_16,936040
XML100_2172_21,2277921
XML100_3346_01,948701
XML100_3121_22,3937496
XML100_3346_15,907660
XML100_1165_19,1384518
XML100_3173_02,2189588
XML100_3241_08,4297756
XML100_2315_02,1006309
XML100_3246_01,1049229
XML100_1162_10,2084864
XML100_3214_21,1180614
XML100_2215_16,711894
XML100_2175_14,1002511
XML100_2312_23,2256911
XML100_3174_23,1744744
XML100_3313_14,1769032
XML100_3126_03,976661
XML100_3214_09,1375204
XML100_3241_20,5837627
XML100_1165_25,1210764
XML100_3314_09,1836169
XML100_2172_09,1762789
XML100_2212_23,1108370
XML100_3213_14,2244197
XML100_3341_20,5238471
XML100_3126_17,951733
XML100_1333_26,1527841
XML100_1154_11,1408977
XML100_1361_06,3639663
XML100_3222_20,2628037
XML100_2223_17,1037443
XML100_2116_14,847794
XML100_2371_23,3278324
XML100_1261_12,2201006
XML100_1153_18,1951998
XML100_3145_03,1293237
XML100_2323_03,1216998
XML100_1261_06,3988502
XML100_3322_20,3309216
XML100_3145_17,1288944
XML100_2323_17,1358358
XML100_2144_20,1313887
XML100_1233_26,1250189
XML100_1361_12,3607826
XML100_2223_03,1373877
XML100_2111_09,3003795
XML100_2271_23,2693665
XML100_1154_05,1652236
XML100_1234_07,1071317
XML100_2376_16,840335
XML100_2111_21,2314842
XML100_2143_01,1675590
XML100_1266_27,819726
XML100_3325_01,1456245
XML100_1153_24,1863900
XML100_1334_13,1083514
XML100_3322_08,3448191
XML100_2276_02,636601
XML100_2144_08,1067462
XML100_2224_22,863439
XML100_3225_15,955531
XML100_1366_27,908091
XML100_3225_01,1123078
XML100_1334_07,1127646
XML100_2276_16,596643
XML100_2143_15,1492295
XML100_2324_22,1143915
XML100_3142_22,2576973
XML100_3325_15,1241845
XML100_3222_08,3035320
XML100_1234_13,993663
XML100_2376_02,837973
XML100_3356_10,1048474
XML100_3163_07,1972788
XML100_1315_22,1207843
XML100_1172_15,3024368
XML100_3256_04,909948
XML100_3351_19,4245839
XML100_1172_01,2293422
XML100_3256_10,937778
XML100_2162_24,1681153
XML100_3251_19,2553230
XML100_1175_08,1063657
XML100_3163_13,2222710
XML100_1215_22,691097
XML100_3356_04,1042200
XML100_1175_20,1042255
XML100_1312_17,2101033
XML100_1212_03,2586941
XML100_3351_25,4642581
XML100_3136_12,967999
XML100_2165_05,1068191
XML100_3164_26,1840036
XML100_2165_11,952887
XML100_1212_17,2263582
XML100_3136_06,948453
XML100_2162_18,2045771
XML100_1312_03,1848281
XML100_3251_25,4418705
XML100_3136_07,1103290
XML100_1212_16,2432992
XML100_2165_10,1018624
XML100_3251_24,5443248
XML100_1312_02,2033183
XML100_2162_19,1650006
XML100_1312_16,1541860
XML100_1175_21,970856
XML100_2165_04,1015920
XML100_3136_13,1066244
XML100_3351_24,4150065
XML100_1212_02,3024649
XML100_3256_11,717667
XML100_3356_05,1060218
XML100_1215_23,1017474
XML100_3163_12,1946107
XML100_1175_09,991378
XML100_3251_18,5209041
XML100_2162_25,1892332
XML100_3163_06,2218832
XML100_3356_11,1122519
XML100_3131_26,5833988
XML100_3351_18,4263438
XML100_3256_05,1149078
XML100_1172_14,2186157
XML100_1315_23,1057408
XML100_2276_17,805728
XML100_1334_06,1296875
XML100_1366_26,822151
XML100_2376_03,865008
XML100_1234_12,1400328
XML100_3222_09,2015733
XML100_3325_14,1162759
XML100_3142_23,3660126
XML100_2324_23,1166134
XML100_2143_14,1482639
XML100_1266_26,615207
XML100_2111_20,2424142
XML100_2376_17,810669
XML100_1234_06,1251993
XML100_3225_14,1106675
XML100_2224_23,989214
XML100_2144_09,1316706
XML100_2276_03,522049
XML100_3322_09,2834602
XML100_1334_12,1448927
XML100_1153_25,1547095
XML100_1233_27,703238
XML100_2116_01,878317
XML100_2144_21,1112004
XML100_2323_16,1514811
XML100_3145_16,1295606
XML100_3322_21,2720603
XML100_1261_07,2269909
XML100_1154_04,1262329
XML100_2271_22,2890754
XML100_2111_08,2411765
XML100_2223_02,1273495
XML100_1361_13,3636745
XML100_2223_16,1121853
XML100_3222_21,2589963
XML100_1361_07,4197335
XML100_1154_10,1152856
XML100_1333_27,1438575
XML100_2323_02,1141171
XML100_3145_02,1521814
XML100_1153_19,1544220
XML100_1261_13,2582668
XML100_2371_22,2461366
XML100_2116_15,846912
XML100_3213_15,2846903
XML100_2212_22,1768307
XML100_2172_08,1856608
XML100_3314_08,1813062
XML100_1165_24,1141136
XML100_3313_01,2129016
XML100_2175_01,1130430
XML100_3126_16,1039484
XML100_3341_21,4252042
XML100_3214_08,1695838
XML100_3126_02,1072002
XML100_3313_15,1876916
XML100_3174_22,1613604
XML100_2312_22,1834912
XML100_2175_15,945637
XML100_3241_21,3649833
XML100_3213_01,2485154
XML100_2315_03,958604
XML100_3241_09,4200744
XML100_3173_03,1964831
XML100_1165_18,1089882
XML100_3346_14,1065684
XML100_3121_23,4904030
XML100_2215_17,692465
XML100_3214_20,1645472
XML100_1162_11,2379512
XML100_1162_05,2286077
XML100_3246_14,550047
XML100_2215_03,608982
XML100_3341_09,4534759
XML100_2172_20,1770145
XML100_2315_17,926612
XML100_3173_17,1875093
XML100_3314_20,1671771
XML100_2153_05,1267913
XML100_1276_23,896251
XML100_3335_05,1257152
XML100_1224_03,1526425
XML100_3232_18,3520261
XML100_1116_09,1169770
XML100_2366_12,940106
XML100_2234_26,1029251
XML100_3235_11,1277687
XML100_1324_17,1271336
XML100_1143_20,1777832
XML100_2266_06,695288
XML100_3332_18,2505324
XML100_1324_03,1075639
XML100_2266_12,512943
XML100_2154_18,1209342
XML100_1111_14,2931953
XML100_1376_23,928720
XML100_3235_05,1288354
XML100_1224_17,1345561
XML100_2366_06,803599
XML100_2334_26,1115289
XML100_2153_11,1442146
XML100_3335_11,1305604
XML100_3152_26,3308336
XML100_1371_02,2501631
XML100_3232_24,2301490
XML100_2233_13,1324069
XML100_1144_15,1466058
XML100_1323_22,1570765
XML100_1271_16,3592879
XML100_3155_07,1346036
XML100_2333_07,1237146
XML100_1223_22,919465
XML100_1271_02,5939248
XML100_3155_13,1465457
XML100_3332_24,3808305
XML100_1143_08,1536629
XML100_2154_24,1115980
XML100_2333_13,1270162
XML100_1144_01,1638916
XML100_1371_16,2372840
XML100_1116_21,964380
XML100_2233_07,1085281
XML100_3311_04,3329262
XML100_1252_22,1776755
XML100_2342_13,2030418
XML100_2125_24,1033493
XML100_1132_08,1622311
XML100_3343_24,2135464
XML100_3124_13,1740155
XML100_3216_19,1000458
XML100_3211_10,6045396
XML100_1135_01,1231352
XML100_2242_07,1451718
XML100_2242_13,1522748
XML100_3243_24,2039960
XML100_3316_19,972536
XML100_3211_04,2938715
XML100_1352_22,2148711
XML100_1135_15,1166804
XML100_2342_07,1869692
XML100_3124_07,1541551
XML100_3311_10,4215495
XML100_2125_18,976418
XML100_3216_25,822140
XML100_1355_03,1127839
XML100_3343_18,2585660
XML100_3244_05,1367131
XML100_3171_06,3781081
XML100_1255_17,875659
XML100_3123_26,2498743
XML100_3344_11,1626413
XML100_2122_11,1976627
XML100_2345_26,1202211
XML100_3344_05,1715367
XML100_2122_05,1785716
XML100_3316_25,1171945
XML100_3171_12,5295815
XML100_3243_18,1914753
XML100_1255_03,897585
XML100_3244_11,1761395
XML100_2245_26,729807
XML100_1132_20,1837806
XML100_1355_17,966961
XML100_2236_23,561669
XML100_1113_05,2019817
XML100_1141_25,3839681
XML100_1326_12,939711
XML100_2156_09,939135
XML100_2264_03,928983
XML100_1274_26,1047745
XML100_3365_20,1213512
XML100_1226_06,619611
XML100_2364_17,1114827
XML100_1114_18,1301043
XML100_1226_12,712478
XML100_2364_03,1207170
XML100_2151_14,2602029
XML100_2336_23,754225
XML100_3265_20,995803
XML100_1326_06,870826
XML100_2264_17,940927
XML100_1374_26,1241608
XML100_1113_11,1703905
XML100_1141_19,3323642
XML100_3265_08,1223529
XML100_1273_13,1338202
XML100_2331_02,2440992
XML100_2363_22,1720742
XML100_3362_15,2590549
XML100_1373_07,1865160
XML100_2231_16,1917846
XML100_3262_01,2335496
XML100_1321_27,2981422
XML100_1146_10,949046
XML100_2263_22,1189252
XML100_3262_15,2381518
XML100_1146_04,1051430
XML100_1114_24,1521677
XML100_1373_13,1689684
XML100_3365_08,1444147
XML100_2231_02,2210747
XML100_3362_01,2865953
XML100_1221_27,3571934
XML100_1273_07,1691875
XML100_2331_16,2488870
XML100_2156_21,841196
XML100_3253_21,1654660
XML100_2252_16,1610943
XML100_1342_27,2719877
XML100_1125_10,1230452
XML100_1122_19,2482178
XML100_3134_02,1734528
XML100_2352_02,1744304
XML100_3166_22,1005559
XML100_1242_27,1833636
XML100_3353_21,2409259
XML100_3134_16,1648807
XML100_2352_16,2103364
XML100_2135_21,942163
XML100_1125_04,1229635
XML100_2252_02,1758281
XML100_1245_06,897997
XML100_3161_17,3971409
XML100_2255_23,760928
XML100_3254_14,1269437
XML100_1122_25,1977182
XML100_1345_12,1074276
XML100_3353_09,2018420
XML100_2135_09,1040079
XML100_1345_06,1062202
XML100_3253_09,2128759
XML100_1245_12,1007728
XML100_3161_03,4958061
XML100_2132_14,1979381
XML100_2355_23,1034429
XML100_3133_23,2224075
XML100_3354_14,1628527
XML100_2374_06,1194314
XML100_1236_17,592220
XML100_3112_06,3251974
XML100_2141_11,2605517
XML100_2326_26,889281
XML100_2274_12,916536
XML100_2146_18,842288
XML100_1336_03,847449
XML100_3275_25,1327506
XML100_1364_23,1306303
XML100_2226_26,538776
XML100_2274_06,964800
XML100_1151_20,3792899
XML100_1336_17,905546
XML100_1264_23,885338
XML100_2141_05,2516335
XML100_2374_12,1135206
XML100_2113_25,1403967
XML100_1236_03,634234
XML100_3375_25,1086912
XML100_3112_12,3302085
XML100_1156_01,942138
XML100_3272_10,2987299
XML100_2221_07,2278416
XML100_1363_16,2088099
XML100_1231_22,2289846
XML100_3372_04,2403859
XML100_2114_04,1203701
XML100_2321_13,2305999
XML100_2146_24,878260
XML100_3275_19,1365228
XML100_1263_02,1276024
XML100_1151_08,3255858
XML100_2321_07,2338028
XML100_1263_16,1459108
XML100_3372_10,3645949
XML100_2114_10,1153750
XML100_2221_13,1896136
XML100_2113_19,1312605
XML100_1363_02,1762840
XML100_3375_19,1184822
XML100_1331_22,3770962
XML100_1156_15,1029728
XML100_3272_04,3015638
XML100_2146_26,890830
XML100_2321_11,2043039
XML100_2114_06,1065505
XML100_1231_20,2850853
XML100_3372_06,3449125
XML100_1363_14,1608549
XML100_2221_05,2814839
XML100_2273_25,1479502
XML100_2326_18,948525
XML100_1156_03,1061473
XML100_1264_09,1333191
XML100_3272_12,3577660
XML100_1156_17,890426
XML100_1331_20,3499555
XML100_3272_06,2252627
XML100_2221_11,2981084
XML100_2373_25,1610022
XML100_2114_12,1264229
XML100_2226_18,581011
XML100_3372_12,3072411
XML100_3115_25,1620643
XML100_1364_09,1356704
XML100_1263_14,1449156
XML100_2321_05,2431234
XML100_1364_21,1581416
XML100_1336_01,804224
XML100_2274_10,853463
XML100_2326_24,821321
XML100_2141_13,2321773
XML100_2273_19,1288560
XML100_1331_08,3635586
XML100_1236_15,542318
XML100_3112_04,3593317
XML100_2374_04,1271995
XML100_1236_01,725796
XML100_3112_10,3044752
XML100_2113_27,1320967
XML100_2374_10,1142085
XML100_2141_07,2985330
XML100_1264_21,935693
XML100_1336_15,916157
XML100_1151_22,3077743
XML100_2274_04,838423
XML100_2226_24,526183
XML100_2373_19,1475242
XML100_3115_19,1495677
XML100_1231_08,4512373
XML100_1345_10,1061408
XML100_1122_27,1875632
XML100_3254_16,1930797
XML100_2255_21,893269
XML100_1245_04,947929
XML100_3161_15,4538702
XML100_3354_02,1856315
XML100_1342_19,1809559
XML100_2132_02,1695073
XML100_3354_16,1503067
XML100_3133_21,1956127
XML100_2355_21,843693
XML100_2132_16,1663562
XML100_1245_10,1068758
XML100_3161_01,5376565
XML100_3166_08,1121588
XML100_1242_19,1721609
XML100_3254_02,1588651
XML100_1345_04,996761
XML100_3166_20,933347
XML100_3133_09,2477260
XML100_1125_12,1010218
XML100_1342_25,2054528
XML100_2355_09,1054746
XML100_2252_14,1522070
XML100_3253_23,2079759
XML100_1125_06,1417744
XML100_2135_23,1058083
XML100_2352_14,1916058
XML100_3134_14,1725817
XML100_3353_23,2120236
XML100_1242_25,1983857
XML100_2255_09,881913
XML100_1274_18,1048708
XML100_3262_03,2971436
XML100_1146_12,1106553
XML100_1321_25,3214477
XML100_2336_09,870966
XML100_2231_14,1912550
XML100_1373_05,2298045
XML100_3362_17,2703774
XML100_2363_20,1351252
XML100_1273_11,687197
XML100_2156_23,887311
XML100_2331_14,2234846
XML100_1273_05,1070213
XML100_3362_03,2878733
XML100_1374_18,1280109
XML100_1221_25,2631215
XML100_2236_09,498613
XML100_1373_11,2109930
XML100_1114_26,1581637
XML100_3262_17,3374926
XML100_1146_06,899691
XML100_2263_20,1202860
XML100_2364_15,1090593
XML100_3365_22,1313010
XML100_1226_04,687917
XML100_1321_19,4113527
XML100_1274_24,1134830
XML100_2263_08,1153157
XML100_2151_02,2885451
XML100_2264_01,897851
XML100_1326_10,1144972
XML100_1141_27,3390463
XML100_1113_07,1862759
XML100_2236_21,533928
XML100_1221_19,3520963
XML100_1113_13,2021282
XML100_1374_24,1396816
XML100_2363_08,1276502
XML100_2264_15,720314
XML100_3265_22,1291865
XML100_1326_04,945736
XML100_2336_21,824744
XML100_2151_16,2612264
XML100_2364_01,1033342
XML100_1226_10,861381
XML100_2345_24,1350389
XML100_2122_13,1935778
XML100_3344_13,1594113
XML100_3123_24,2120127
XML100_1352_08,2832435
XML100_3171_04,5039097
XML100_1255_15,882866
XML100_3244_07,1829284
XML100_1355_01,1017084
XML100_1355_15,1029258
XML100_1132_22,2378831
XML100_2245_24,625770
XML100_1252_08,1571384
XML100_3244_13,1795388
XML100_3176_19,1031196
XML100_3171_10,4463407
XML100_1255_01,1228779
XML100_2122_07,1901769
XML100_3344_07,1795321
XML100_2242_05,1346564
XML100_2345_18,970881
XML100_3211_12,4549785
XML100_3123_18,2096065
XML100_1135_03,1143859
XML100_3124_11,1670208
XML100_3343_26,1624367
XML100_2125_26,1001420
XML100_2342_11,1650306
XML100_3311_06,4705926
XML100_1252_20,1642767
XML100_2245_18,593305
XML100_3311_12,4503279
XML100_3176_25,1175040
XML100_3124_05,1772664
XML100_2342_05,1789937
XML100_3211_06,4786945
XML100_1135_17,1118957
XML100_1352_20,1589678
XML100_3243_26,1299274
XML100_2242_11,2325466
XML100_1376_09,813373
XML100_2361_25,2889767
XML100_2234_18,909309
XML100_2333_05,1187085
XML100_1271_14,2200094
XML100_3155_05,1587253
XML100_1323_20,1693496
XML100_1144_17,1408683
XML100_2233_11,1032645
XML100_3232_26,2790112
XML100_2233_05,1217898
XML100_1116_23,919040
XML100_1371_14,4227913
XML100_1144_03,1587960
XML100_3152_18,3216706
XML100_1276_09,756677
XML100_2261_25,1931698
XML100_2334_18,1194212
XML100_2333_11,1393263
XML100_2154_26,1251009
XML100_3332_26,3842266
XML100_3155_11,1438796
XML100_1223_20,1670926
XML100_2266_04,554300
XML100_1143_22,1874490
XML100_1324_15,1699601
XML100_1111_02,3556837
XML100_3235_13,1329745
XML100_1223_08,1107874
XML100_2234_24,959044
XML100_2361_19,2665062
XML100_2366_10,820487
XML100_1224_01,906752
XML100_1276_21,620791
XML100_3335_07,1420945
XML100_2153_07,1320667
XML100_1323_08,1932683
XML100_3152_24,2901451
XML100_3335_13,1184468
XML100_2153_13,1408638
XML100_2334_24,1115362
XML100_2261_19,2141405
XML100_2366_04,784081
XML100_1224_15,978574
XML100_1376_21,943007
XML100_1111_16,3248483
XML100_3235_07,1306922
XML100_2266_10,714374
XML100_1324_01,1236210
XML100_2312_08,1761607
XML100_1162_13,2022413
XML100_3174_08,1822110
XML100_3246_02,709675
XML100_3214_22,1935603
XML100_2215_15,808844
XML100_3121_21,5000791
XML100_3346_16,967322
