name,or_tools_cost
XML500_2136_22,2627754.0
XML500_1213_04,
XML500_1241_24,
XML500_1314_19,4553803.0
XML500_2164_02,5311698.0
XML500_2256_08,2239728.0
XML500_1121_26,
XML500_1346_11,2848505.0
XML500_1173_06,7111279.0
XML500_2256_20,1834601.0
XML500_2163_23,6780816.0
XML500_1246_05,2516532.0
XML500_3162_14,
XML500_1214_25,4000162.0
XML500_1341_18,
XML500_2131_03,
XML500_2131_17,
XML500_2356_20,2817874.0
XML500_1246_11,2670856.0
XML500_1314_25,5818768.0
XML500_1173_12,
XML500_3165_09,5353788.0
XML500_1241_18,
XML500_1346_05,3859248.0
XML500_3224_06,4661492.0
XML500_3276_26,2911885.0
XML500_2142_12,
XML500_2325_25,3255268.0
XML500_1332_09,
XML500_3143_25,
XML500_3324_12,6613524.0
XML500_1235_14,4850124.0
XML500_3111_05,
XML500_3376_26,3297587.0
XML500_3111_11,
XML500_2142_06,
XML500_3324_06,6047722.0
XML500_1152_23,
XML500_1335_14,3895806.0
XML500_2225_25,3397337.0
XML500_3116_18,3355855.0
XML500_3224_12,8567353.0
XML500_1232_09,
XML500_3144_10,7878819.0
XML500_2322_10,
XML500_2145_27,3820637.0
XML500_1232_21,
XML500_3371_07,
XML500_2222_04,
XML500_2325_19,3392158.0
XML500_1155_02,4503887.0
XML500_3143_19,9273318.0
XML500_3271_13,
XML500_1332_21,
XML500_1155_16,4203435.0
XML500_3271_07,
XML500_2222_10,
XML500_2225_19,2640852.0
XML500_3116_24,4409296.0
XML500_3371_13,
XML500_3144_04,8400155.0
XML500_2322_04,
XML500_1164_22,7684017.0
XML500_2241_04,
XML500_2346_19,2644614.0
XML500_2213_24,4021681.0
XML500_3212_13,
XML500_1136_02,2806476.0
XML500_2341_10,
XML500_2126_27,3215125.0
XML500_2174_07,5217487.0
XML500_3312_07,
XML500_1251_21,
XML500_2246_19,3068366.0
XML500_2174_13,5182741.0
XML500_2313_24,
XML500_3175_24,5731141.0
XML500_3312_13,
XML500_2341_04,
XML500_3212_07,
XML500_1351_21,
XML500_1136_16,3579514.0
XML500_2241_10,
XML500_2213_18,4023930.0
XML500_2121_12,
XML500_2346_25,3375615.0
XML500_1351_09,
XML500_3172_05,
XML500_1256_14,3684512.0
XML500_2314_05,4315915.0
XML500_1163_17,
XML500_3215_26,6034658.0
XML500_2214_11,3726444.0
XML500_1131_23,
XML500_1356_14,2881993.0
XML500_2214_05,3703741.0
XML500_2313_18,
XML500_2246_25,2663636.0
XML500_1251_09,
XML500_1163_03,8792995.0
XML500_3175_18,5380517.0
XML500_3315_26,5260815.0
XML500_3172_11,
XML500_2314_11,4224800.0
XML500_2173_26,
XML500_2121_06,
XML500_3366_23,3684058.0
XML500_1225_05,3426163.0
XML500_1322_18,
XML500_3334_03,6473394.0
XML500_2152_03,
XML500_1142_26,
XML500_1325_11,4357275.0
XML500_3234_17,6983928.0
XML500_2235_20,3251975.0
XML500_3234_03,5177294.0
XML500_1222_18,
XML500_3266_23,4150480.0
XML500_1325_05,4446292.0
XML500_3153_20,
XML500_3334_17,6371093.0
XML500_2152_17,
XML500_2335_20,3566068.0
XML500_1225_11,2789314.0
XML500_3261_02,
XML500_1322_24,
XML500_1145_13,4734862.0
XML500_3153_08,9216333.0
XML500_2335_08,3446762.0
XML500_2232_15,
XML500_3233_22,
XML500_3361_16,
XML500_2332_01,
XML500_3154_01,6823805.0
XML500_2332_15,
XML500_2155_22,3468058.0
XML500_3333_22,
XML500_3154_15,6806274.0
XML500_3361_02,
XML500_1222_24,
XML500_2235_08,1941480.0
XML500_2232_01,
XML500_3261_16,
XML500_1145_07,4302410.0
XML500_3125_15,6382433.0
XML500_3342_22,
XML500_2124_22,4503064.0
XML500_2343_15,
XML500_2176_02,2880271.0
XML500_2244_08,4391741.0
XML500_1253_24,4719528.0
XML500_1166_27,3461177.0
XML500_2243_01,
XML500_2211_21,
XML500_1134_07,5640988.0
XML500_2344_08,5112572.0
XML500_3122_08,
XML500_1134_13,5555703.0
XML500_1353_24,
XML500_3242_22,
XML500_2243_15,5703380.0
XML500_2311_21,
XML500_2176_16,2575390.0
XML500_3125_01,4956667.0
XML500_2343_01,
XML500_2311_09,
XML500_1161_12,
XML500_1253_18,4618808.0
XML500_3245_03,5618810.0
XML500_1354_05,5376315.0
XML500_2216_14,2244511.0
XML500_2344_20,5664051.0
XML500_2123_17,
XML500_3345_17,6560074.0
XML500_3122_20,
XML500_1254_11,4211593.0
XML500_1254_05,4954758.0
XML500_2171_23,
XML500_2316_14,2560071.0
XML500_2123_03,5579540.0
XML500_2211_09,
XML500_3345_03,6457760.0
XML500_1353_18,
XML500_1354_11,5037293.0
XML500_1133_26,7695422.0
XML500_2244_20,4421406.0
XML500_1161_06,
XML500_3245_17,5938788.0
XML500_2265_05,3606726.0
XML500_1112_03,
XML500_3236_12,3022689.0
XML500_2362_18,
XML500_2365_11,3768940.0
XML500_3364_26,6099640.0
XML500_1275_20,2693562.0
XML500_3336_06,4109902.0
XML500_3336_12,3659766.0
XML500_3151_25,
XML500_2262_18,
XML500_2365_05,4213409.0
XML500_1112_17,
XML500_1375_20,5141296.0
XML500_3236_06,3064416.0
XML500_2265_11,2820772.0
XML500_3264_26,6788147.0
XML500_3363_13,9354427.0
XML500_1375_08,5198441.0
XML500_2362_24,
XML500_1272_15,
XML500_3156_04,3648565.0
XML500_3263_07,
XML500_1372_01,
XML500_1372_15,
XML500_1115_22,4320758.0
XML500_3151_19,
XML500_1275_08,4275580.0
XML500_3263_13,
XML500_2262_24,
XML500_1272_01,
XML500_3156_10,3658333.0
XML500_3363_07,8487276.0
XML500_1124_16,5494015.0
XML500_1343_21,
XML500_2253_10,4289735.0
XML500_1311_01,
XML500_1316_08,2497227.0
XML500_2254_19,3684350.0
XML500_2166_13,3360215.0
XML500_2353_04,5175976.0
XML500_3135_04,6268307.0
XML500_1211_15,
XML500_2134_27,4524319.0
XML500_2353_10,
XML500_3135_10,5038520.0
XML500_1211_01,
XML500_1243_21,6734070.0
XML500_2166_07,3715470.0
XML500_2253_04,4562123.0
XML500_1311_15,
XML500_1176_22,3116108.0
XML500_1216_08,2160560.0
XML500_3132_19,
XML500_1124_02,5899935.0
XML500_2354_19,3964660.0
XML500_2161_26,
XML500_3355_06,5070824.0
XML500_1216_20,2465369.0
XML500_2133_06,
XML500_1344_14,6432037.0
XML500_1123_23,
XML500_1243_09,
XML500_3255_12,4145306.0
XML500_1171_03,
XML500_2254_25,3875004.0
XML500_3255_06,3816314.0
XML500_1171_17,
XML500_1316_20,2454759.0
XML500_3355_12,6230844.0
XML500_3132_25,
XML500_1343_09,
XML500_2354_25,5362151.0
XML500_2133_12,5411385.0
XML500_1244_14,4982135.0
XML500_3326_17,3505571.0
XML500_3141_20,
XML500_2372_09,
XML500_3226_03,2928405.0
XML500_3114_09,7679098.0
XML500_1365_25,6268662.0
XML500_3274_23,4297886.0
XML500_2275_14,3222698.0
XML500_3226_17,2760035.0
XML500_3113_14,8366816.0
XML500_3374_23,8449673.0
XML500_2112_23,
XML500_2375_14,3820465.0
XML500_2272_09,
XML500_3326_03,3993289.0
XML500_1265_25,4190455.0
XML500_1362_10,
XML500_2272_21,
XML500_3273_16,
XML500_3146_15,3770132.0
XML500_3321_22,
XML500_1262_04,
XML500_2115_02,3649349.0
XML500_3373_02,10151319.0
XML500_1365_19,4868777.0
XML500_2372_21,
XML500_2115_16,3236814.0
XML500_3373_16,9132305.0
XML500_3114_21,7041453.0
XML500_3146_01,4285954.0
XML500_1262_10,
XML500_1265_19,4003279.0
XML500_3273_02,
XML500_3141_08,
XML500_3221_22,
XML500_1362_04,
XML500_3232_05,
XML500_1371_23,
XML500_1116_14,3461826.0
XML500_1323_03,7815969.0
XML500_3335_18,4866175.0
XML500_2153_18,5380445.0
XML500_2261_12,
XML500_2154_11,4384124.0
XML500_2333_26,
XML500_3155_26,4793013.0
XML500_3332_11,
XML500_1223_17,6919827.0
XML500_2361_06,
XML500_1111_09,
XML500_3235_18,4612195.0
XML500_1223_03,5731407.0
XML500_2361_12,
XML500_2154_05,4661421.0
XML500_3332_05,
XML500_1271_23,
XML500_1144_20,4826736.0
XML500_1323_17,
XML500_2261_06,
XML500_2233_26,
XML500_3232_11,
XML500_1144_08,5886274.0
XML500_3335_24,5030394.0
XML500_3152_13,
XML500_1276_02,2919090.0
XML500_2334_13,4019853.0
XML500_2153_24,5499331.0
XML500_1224_22,5713504.0
XML500_1111_21,
XML500_1376_16,2673479.0
XML500_2234_07,3116262.0
XML500_1143_01,
XML500_1324_22,5367727.0
XML500_1143_15,
XML500_3235_24,6215310.0
XML500_1376_02,2481318.0
XML500_2234_13,4110695.0
XML500_3152_07,
XML500_1276_16,2380887.0
XML500_2334_07,4694899.0
XML500_3173_22,
XML500_3314_15,7992419.0
XML500_2172_15,
XML500_2315_22,3184044.0
XML500_3121_02,
XML500_3213_08,
XML500_3214_01,4787578.0
XML500_3246_21,2867027.0
XML500_2175_08,3634537.0
XML500_1162_24,
XML500_3313_08,8449408.0
XML500_3214_15,5087961.0
XML500_2215_22,2097477.0
XML500_3346_21,4858366.0
XML500_3121_16,
XML500_3314_01,5646219.0
XML500_2172_01,
XML500_2212_03,
XML500_3346_09,3648673.0
XML500_3241_14,
XML500_1165_05,4883302.0
XML500_2312_17,
XML500_2175_20,3772398.0
XML500_3313_20,7148835.0
XML500_3174_17,8045938.0
XML500_3126_23,4820466.0
XML500_3341_14,
XML500_2312_03,
XML500_1162_18,
XML500_3174_03,6939611.0
XML500_3246_09,2560820.0
XML500_1165_11,5115678.0
XML500_2212_17,
XML500_3213_20,
XML500_2371_17,
XML500_2116_20,2834884.0
XML500_1233_06,
XML500_1261_26,
XML500_2271_03,
XML500_2143_09,
XML500_1154_25,5803883.0
XML500_1333_12,
XML500_3325_09,5280631.0
XML500_3222_14,
XML500_2223_23,5890391.0
XML500_1361_26,
XML500_2271_17,
XML500_1333_06,5444583.0
XML500_3145_23,6989821.0
XML500_3322_14,
XML500_2144_14,4826530.0
XML500_2323_23,4572816.0
XML500_2371_03,
XML500_3225_09,5159520.0
XML500_1233_12,
XML500_1334_27,5588221.0
XML500_1153_10,6599930.0
XML500_2224_16,3800138.0
XML500_1366_07,3702335.0
XML500_3225_21,4344763.0
XML500_2111_15,
XML500_2376_22,2837215.0
XML500_2324_02,4746856.0
XML500_1266_13,2101044.0
XML500_1154_19,5039797.0
XML500_3142_02,
XML500_2324_16,4363157.0
XML500_2143_21,
XML500_1266_07,2514448.0
XML500_3325_21,4625336.0
XML500_3142_16,
XML500_1234_27,5732537.0
XML500_2111_01,
XML500_2224_02,3839143.0
XML500_2116_08,2799620.0
XML500_1366_13,3433528.0
XML500_1153_04,6480995.0
XML500_2276_22,2234912.0
XML500_1172_21,
XML500_1315_16,3232975.0
XML500_1215_02,3554029.0
XML500_3356_24,3654711.0
XML500_3131_13,
XML500_2162_04,
XML500_2162_10,
XML500_1215_16,3002752.0
XML500_3131_07,
XML500_1315_02,3835960.0
XML500_3256_24,3782287.0
XML500_2165_19,4434403.0
XML500_3136_26,3583900.0
XML500_3351_11,
XML500_3164_06,7995966.0
XML500_1312_23,
XML500_1175_14,3739578.0
XML500_3251_05,
XML500_3356_18,3939140.0
XML500_3251_11,
XML500_3256_18,2660080.0
XML500_1172_09,
XML500_3164_12,7522985.0
XML500_2165_25,4296425.0
XML500_1212_23,
XML500_3351_05,
XML500_2273_06,
XML500_1331_17,
XML500_1156_20,3096238.0
XML500_2221_26,
XML500_2114_25,4194887.0
XML500_2373_12,
XML500_3115_12,5027691.0
XML500_3372_25,
XML500_1231_03,
XML500_1263_23,6174586.0
XML500_2146_05,3191510.0
XML500_2321_26,
XML500_2146_11,3851061.0
XML500_2373_06,5578564.0
XML500_3115_06,5106491.0
XML500_1231_17,
XML500_1363_23,7937540.0
XML500_2141_18,
XML500_2273_12,
XML500_3272_25,
XML500_1331_03,
XML500_3375_10,5248383.0
XML500_2113_10,
XML500_2326_07,2318823.0
XML500_1264_16,5147117.0
XML500_3275_04,5249834.0
XML500_1151_15,
XML500_1336_22,2954112.0
XML500_2114_19,4750592.0
XML500_2226_13,2467982.0
XML500_3372_19,
XML500_1364_02,6891607.0
XML500_2226_07,2293166.0
XML500_1364_16,5991704.0
XML500_3275_10,5611309.0
XML500_1151_01,
XML500_2141_24,
XML500_2326_13,3040654.0
XML500_1156_08,3112003.0
XML500_1264_02,5801254.0
XML500_3272_19,
XML500_3375_04,4871419.0
XML500_1236_22,2177574.0
XML500_2113_04,5621604.0
XML500_3133_16,8185671.0
XML500_3354_21,7065918.0
XML500_2132_21,
XML500_2355_16,3072469.0
XML500_1245_27,4040108.0
XML500_2255_02,2950132.0
XML500_1122_04,
XML500_1122_10,
XML500_1345_27,4409274.0
XML500_3254_21,8546959.0
XML500_2255_16,3000267.0
XML500_3161_22,
XML500_3133_02,8229163.0
XML500_1125_19,4432186.0
XML500_2355_02,2922456.0
XML500_1342_06,
XML500_2352_23,
XML500_2135_14,3991672.0
XML500_3353_14,
XML500_3134_23,8027623.0
XML500_3166_03,4734182.0
XML500_1242_12,
XML500_3254_09,7401347.0
XML500_3166_17,3577326.0
XML500_1242_06,
XML500_3354_09,7290364.0
XML500_1342_12,
XML500_1125_25,3546898.0
XML500_2132_09,
XML500_2252_23,
XML500_3253_14,
XML500_2331_23,
XML500_2156_14,2407005.0
XML500_1221_12,
XML500_1113_18,6159239.0
XML500_2363_03,
XML500_1114_11,4319127.0
XML500_1373_26,
XML500_1321_06,
XML500_3262_20,
XML500_2263_17,4587643.0
XML500_1321_12,
XML500_1146_25,2815435.0
XML500_2263_03,
XML500_2151_09,
XML500_2231_23,
XML500_1114_05,4898773.0
XML500_1221_06,
XML500_3362_20,
XML500_2363_17,7029089.0
XML500_1273_26,3959018.0
XML500_3362_08,
XML500_1374_13,5230156.0
XML500_1113_24,
XML500_2236_02,2168567.0
XML500_2264_22,5745369.0
XML500_1141_04,
XML500_3265_15,4249018.0
XML500_1274_07,5384687.0
XML500_2151_21,
XML500_2336_16,2642829.0
XML500_1226_27,1977937.0
XML500_3365_01,6196743.0
XML500_2364_22,5230727.0
XML500_3365_15,5477006.0
XML500_1274_13,6962271.0
XML500_3262_08,
XML500_1146_19,3605797.0
XML500_2336_02,3073240.0
XML500_1141_10,
XML500_1326_27,3425575.0
XML500_3265_01,5599491.0
XML500_1374_07,5003803.0
XML500_2236_16,2535512.0
XML500_1132_15,
XML500_1355_22,4316094.0
XML500_3216_04,2705098.0
XML500_2245_13,3554884.0
XML500_3311_19,
XML500_3244_24,9226980.0
XML500_3316_10,2971113.0
XML500_2345_07,4132869.0
XML500_3123_07,8357567.0
XML500_2122_24,
XML500_2345_13,3801068.0
XML500_3211_19,
XML500_3123_13,8628859.0
XML500_3344_24,7685807.0
XML500_1135_08,3982220.0
XML500_1255_22,3190721.0
XML500_3316_04,3781799.0
XML500_2245_07,3572671.0
XML500_1132_01,
XML500_3216_10,2812416.0
XML500_1252_03,
XML500_3244_18,6920504.0
XML500_3176_12,3642493.0
XML500_3311_25,
XML500_3343_05,
XML500_2125_05,3830060.0
XML500_1352_17,
XML500_1135_20,4288423.0
XML500_3243_11,
XML500_2242_26,
XML500_3243_05,10571860.0
XML500_2122_18,
XML500_3344_18,7914447.0
XML500_1352_03,
XML500_3211_25,
XML500_3343_11,
XML500_3124_26,6693369.0
XML500_2342_26,
XML500_2125_11,4364707.0
XML500_1252_17,
XML500_3176_06,4028863.0
XML500_3211_24,
XML500_1352_02,
XML500_3344_19,7375292.0
XML500_2122_19,
XML500_3243_04,
XML500_3176_07,4573938.0
XML500_1252_16,
XML500_2125_10,3452644.0
XML500_3343_10,
XML500_2125_04,4217861.0
XML500_3343_04,
XML500_3311_24,
XML500_3176_13,3464310.0
XML500_3244_19,5500597.0
XML500_1252_02,
XML500_3243_10,8748489.0
XML500_1135_21,3848468.0
XML500_1352_16,
XML500_3316_05,3699083.0
XML500_1255_23,4684249.0
XML500_1135_09,3416952.0
XML500_3344_25,7419983.0
XML500_3123_12,
XML500_3211_18,
XML500_2345_12,4979796.0
XML500_2122_25,
XML500_3216_11,3744662.0
XML500_2245_06,2986647.0
XML500_3244_25,7773562.0
XML500_3311_18,
XML500_2245_12,2776245.0
XML500_3216_05,2858078.0
XML500_1355_23,3612578.0
XML500_1132_14,
XML500_3123_06,9369912.0
XML500_2345_06,4508411.0
XML500_3171_26,
XML500_3316_11,3285274.0
XML500_2336_03,2789249.0
XML500_1146_18,2854099.0
XML500_3262_09,
XML500_1274_12,5110453.0
XML500_3365_14,7634325.0
XML500_2364_23,5281897.0
XML500_2236_17,2626976.0
XML500_1374_06,6359381.0
XML500_1326_26,3260149.0
XML500_1141_11,
XML500_3265_14,5552362.0
XML500_1141_05,
XML500_2264_23,4282234.0
XML500_2236_03,2463424.0
XML500_1113_25,
XML500_1374_12,6912884.0
XML500_3362_09,
XML500_1226_26,2918610.0
XML500_2336_17,2806133.0
XML500_2151_20,
XML500_1274_06,7377070.0
XML500_1114_04,5828416.0
XML500_2231_22,
XML500_2151_08,
XML500_2263_02,5083350.0
XML500_1146_24,3116194.0
XML500_1321_13,
XML500_1273_27,
XML500_2156_01,2777370.0
XML500_2363_16,
XML500_3362_21,
XML500_1221_07,
XML500_2363_02,5772184.0
XML500_1113_19,
XML500_1221_13,
XML500_2156_15,3061000.0
XML500_2331_22,
XML500_2263_16,
XML500_3262_21,
XML500_1321_07,
XML500_1373_27,8574408.0
XML500_1114_10,5673422.0
XML500_3353_01,8906287.0
XML500_2135_01,3804607.0
XML500_1242_07,
XML500_3166_16,3803004.0
XML500_3253_15,
XML500_2252_22,
XML500_2132_08,
XML500_1125_24,5712152.0
XML500_1342_13,
XML500_3354_08,7538310.0
XML500_1342_07,
XML500_3253_01,8400321.0
XML500_3254_08,6356266.0
XML500_1242_13,
XML500_3166_02,3986937.0
XML500_3134_22,6808293.0
XML500_3353_15,8557415.0
XML500_2135_15,3516417.0
XML500_2352_22,
XML500_2255_17,2328276.0
XML500_3254_20,7722603.0
XML500_1345_26,4579993.0
XML500_1122_11,
XML500_2355_03,3381713.0
XML500_1125_18,3885414.0
XML500_3133_03,
XML500_3161_23,
XML500_1245_26,2829706.0
XML500_2355_17,3227497.0
XML500_2132_20,
XML500_3354_20,7752362.0
XML500_3133_17,
XML500_1122_05,
XML500_2255_03,2076782.0
XML500_2274_26,3738417.0
XML500_3275_11,3781435.0
XML500_1364_17,5709312.0
XML500_2226_06,2203723.0
XML500_2113_05,
XML500_1236_23,2416050.0
XML500_3375_05,5381713.0
XML500_3272_18,
XML500_1264_03,6573683.0
XML500_1156_09,2786794.0
XML500_2326_12,2596602.0
XML500_2141_25,
XML500_1264_17,4968709.0
XML500_2326_06,2577514.0
XML500_2113_11,4916753.0
XML500_2374_26,4625057.0
XML500_3112_26,
XML500_3375_11,4771132.0
XML500_1364_03,5131735.0
XML500_3372_18,
XML500_2226_12,1950735.0
XML500_2114_18,4029335.0
XML500_1336_23,2511365.0
XML500_1151_14,
XML500_3275_05,6949793.0
XML500_1231_16,
XML500_3115_07,6552698.0
XML500_2373_07,
XML500_2146_10,2805847.0
XML500_1331_02,
XML500_3272_24,
XML500_2273_13,4599996.0
XML500_2141_19,
XML500_1363_22,
XML500_1156_21,3319903.0
XML500_1331_16,
XML500_2273_07,4472361.0
XML500_2146_04,3011878.0
XML500_1263_22,5984292.0
XML500_1231_02,
XML500_3372_24,
XML500_3115_13,5212874.0
XML500_2373_13,
XML500_2114_24,4748604.0
XML500_3251_10,
XML500_1175_01,4387141.0
XML500_3351_04,
XML500_1212_22,
XML500_2165_24,4804261.0
XML500_3164_13,8339624.0
XML500_1172_08,
XML500_3256_19,4440326.0
XML500_3164_07,8103351.0
XML500_3351_10,
XML500_3356_19,3313536.0
XML500_3251_04,
XML500_1175_15,4456382.0
XML500_1312_22,
XML500_3131_06,
XML500_1215_17,3556672.0
XML500_3163_26,10058064.0
XML500_2162_11,
XML500_2165_18,4252189.0
XML500_3256_25,3273184.0
XML500_1315_03,3442709.0
XML500_1315_17,4632896.0
XML500_1172_20,
XML500_2162_05,
XML500_3131_12,
XML500_3356_25,3233396.0
XML500_1215_03,3395837.0
XML500_1234_26,5292727.0
XML500_3142_17,
XML500_3325_20,4780779.0
XML500_1266_06,3020725.0
XML500_2143_20,6408919.0
XML500_2324_17,4779912.0
XML500_2276_23,2367551.0
XML500_1153_05,7196414.0
XML500_1366_12,3310190.0
XML500_2116_09,3078523.0
XML500_2224_03,3413611.0
XML500_3225_20,5084752.0
XML500_1366_06,2931201.0
XML500_2224_17,3210237.0
XML500_1153_11,5552802.0
XML500_1334_26,6020956.0
XML500_3142_03,
XML500_1154_18,5441287.0
XML500_1266_12,2945612.0
XML500_2324_03,4823890.0
XML500_2376_23,2542887.0
XML500_2111_14,
XML500_1333_07,
XML500_2271_16,
XML500_3222_01,
XML500_1361_27,
XML500_1233_13,6178592.0
XML500_3225_08,6732296.0
XML500_2371_02,
XML500_2323_22,5179006.0
XML500_2144_15,4995977.0
XML500_3322_15,
XML500_3145_22,5913428.0
XML500_2144_01,4997586.0
XML500_3322_01,
XML500_1261_27,
XML500_1233_07,
XML500_2116_21,2965129.0
XML500_2371_16,
XML500_2223_22,3431300.0
XML500_3222_15,
XML500_3325_08,5545206.0
XML500_1333_13,
XML500_1154_24,5990610.0
XML500_2143_08,6482986.0
XML500_2271_02,
XML500_3246_08,3240910.0
XML500_3174_02,8923496.0
XML500_1162_19,
XML500_2312_02,
XML500_3341_15,
XML500_3126_22,3577797.0
XML500_3213_21,
XML500_2212_16,
XML500_1165_10,5577698.0
XML500_3241_01,
XML500_1165_04,5196357.0
XML500_3241_15,
XML500_3346_08,3288811.0
XML500_2212_02,
XML500_3341_01,
XML500_3174_16,7445038.0
XML500_3313_21,
XML500_2175_21,4197608.0
XML500_2312_16,
XML500_2215_23,2337753.0
XML500_3214_14,8937171.0
XML500_3313_09,7869527.0
XML500_1162_25,
XML500_2175_09,4311069.0
XML500_3121_17,
XML500_3346_20,4074553.0
XML500_3213_09,10031734.0
XML500_3121_03,
XML500_2315_23,3886806.0
XML500_2172_14,
XML500_3314_14,7544789.0
XML500_3173_23,
XML500_3246_20,3321599.0
XML500_2234_12,3789842.0
XML500_1376_03,2934951.0
XML500_3235_25,4915631.0
XML500_1143_14,
XML500_1324_23,4448751.0
XML500_2334_06,4413689.0
XML500_1276_17,2126983.0
XML500_3152_06,
XML500_2366_26,3022797.0
XML500_1224_23,5090938.0
XML500_2153_25,
XML500_2334_12,4298220.0
XML500_1276_03,2730959.0
XML500_3152_12,
XML500_3335_25,5140369.0
XML500_1144_09,6674357.0
XML500_2266_26,1683635.0
XML500_2234_06,4450475.0
XML500_1376_17,2501306.0
XML500_1111_20,
XML500_1271_22,
XML500_3332_04,
XML500_2154_04,4281065.0
XML500_2361_13,
XML500_1223_02,
XML500_3235_19,3978691.0
XML500_1111_08,
XML500_1116_01,3292867.0
XML500_3232_10,
XML500_2261_07,
XML500_1323_16,
XML500_1144_21,8077591.0
XML500_2261_13,
XML500_2153_19,5458985.0
XML500_3335_19,4543832.0
XML500_1323_02,6576264.0
XML500_1116_15,2780780.0
XML500_1371_22,
XML500_3232_04,
XML500_2361_07,
XML500_1223_16,
XML500_3332_10,
XML500_2154_10,4909666.0
XML500_1144_23,4883171.0
XML500_1323_14,8109282.0
XML500_2261_05,
XML500_2233_25,4045980.0
XML500_2366_18,3452489.0
XML500_1116_03,3344324.0
XML500_3232_12,
XML500_1224_09,5857828.0
XML500_2361_11,
XML500_2154_06,4530261.0
XML500_1271_20,
XML500_3332_06,
XML500_2154_12,4540127.0
XML500_2333_25,
XML500_2266_18,2451213.0
XML500_1324_09,5952433.0
XML500_3155_25,6214199.0
XML500_3332_12,
XML500_1223_14,
XML500_2361_05,
XML500_1371_20,
XML500_1116_17,3217267.0
XML500_3232_06,
XML500_2261_11,
XML500_2366_24,2719840.0
XML500_2233_19,4244097.0
XML500_1371_08,
XML500_1276_15,1628280.0
XML500_3152_04,
XML500_2334_04,4346527.0
XML500_1324_21,6332392.0
XML500_1143_16,
XML500_1376_01,3030510.0
XML500_2234_10,4454605.0
XML500_1111_22,
XML500_1376_15,2909319.0
XML500_2234_04,4057358.0
XML500_2266_24,2720065.0
XML500_2333_19,
XML500_1143_02,
XML500_3155_19,4766716.0
XML500_1271_08,
XML500_1276_01,2351656.0
XML500_3152_10,
XML500_2334_10,4008838.0
XML500_2153_27,5165523.0
XML500_1224_21,6705890.0
XML500_3346_22,4177592.0
XML500_3121_15,
XML500_3314_02,6790914.0
XML500_2172_02,
XML500_1162_27,
XML500_3214_16,7422535.0
XML500_2215_21,2524068.0
XML500_3126_08,3390910.0
XML500_3214_02,8895557.0
XML500_3246_22,2867985.0
XML500_3173_21,
XML500_3314_16,7285347.0
XML500_2172_16,
XML500_2315_21,3059478.0
XML500_3121_01,
XML500_1165_12,3941994.0
XML500_3173_09,8695812.0
XML500_3241_03,
XML500_2315_09,3306478.0
XML500_2212_14,
XML500_3213_23,
XML500_3126_20,4173762.0
XML500_3341_17,
XML500_2312_14,
XML500_2175_23,4055593.0
XML500_3313_23,8186777.0
XML500_3174_14,7406212.0
XML500_3341_03,
XML500_2215_09,3052823.0
XML500_1165_06,4636684.0
XML500_3241_17,
XML500_3145_20,5412936.0
XML500_3322_17,
XML500_2144_17,5459066.0
XML500_2323_20,
XML500_1233_11,
XML500_3222_03,
XML500_1234_18,4980445.0
XML500_1361_25,
XML500_2376_09,2572161.0
XML500_2271_14,
XML500_1333_05,6340119.0
XML500_1154_26,6124750.0
XML500_1333_11,5831560.0
XML500_3222_17,
XML500_2223_20,
XML500_2371_14,
XML500_2116_23,2671081.0
XML500_1233_05,
XML500_1334_18,4890029.0
XML500_3322_03,
XML500_1261_25,
XML500_2276_09,1929908.0
XML500_2144_03,5893180.0
XML500_2224_01,3690608.0
XML500_1366_10,3002350.0
XML500_1153_07,7327847.0
XML500_2276_21,2798427.0
XML500_2324_15,4752579.0
XML500_2143_22,
XML500_3325_22,5302923.0
XML500_3142_15,
XML500_1266_04,2623651.0
XML500_1361_19,
XML500_1234_24,3948280.0
XML500_2223_08,
XML500_2111_02,
XML500_2111_16,
XML500_2376_21,2798565.0
XML500_2324_01,4792254.0
XML500_3142_01,
XML500_1266_10,2661869.0
XML500_1261_19,
XML500_1334_24,6088792.0
XML500_1153_13,
XML500_3145_08,5700249.0
XML500_2323_08,
XML500_2224_15,4321018.0
XML500_3225_22,5257957.0
XML500_1366_04,4551549.0
XML500_1315_01,3645420.0
XML500_2162_13,
XML500_1312_08,
XML500_3163_24,
XML500_3131_04,
XML500_1215_15,4039055.0
XML500_3131_10,
XML500_1215_01,4291395.0
XML500_2162_07,
XML500_1172_22,
XML500_1315_15,3877528.0
XML500_1212_08,
XML500_3136_19,3449860.0
XML500_3164_11,7326834.0
XML500_2165_26,4884612.0
XML500_3351_06,
XML500_1212_20,
XML500_3251_12,
XML500_1175_03,4654702.0
XML500_3163_18,9561860.0
XML500_3251_06,
XML500_1312_20,
XML500_1175_17,5815963.0
XML500_3136_25,3810161.0
XML500_3351_12,
XML500_3164_05,8015511.0
XML500_1363_20,7141243.0
XML500_2273_11,4913377.0
XML500_3272_26,
XML500_1336_09,2769148.0
XML500_2321_25,
XML500_2146_12,2807767.0
XML500_2274_18,4794544.0
XML500_2373_05,
XML500_1231_14,
XML500_3115_05,5177227.0
XML500_2114_26,4263259.0
XML500_2373_11,6194727.0
XML500_3115_11,5359402.0
XML500_3372_26,
XML500_1263_20,
XML500_2146_06,3186581.0
XML500_2273_05,
XML500_1331_14,
XML500_1156_23,3370117.0
XML500_3112_18,
